State,Temperature,Electricity_Price,UrbanRural_Classification,date,Time,Peak_Electricity_Demand,City
Uttar Pradesh,7.386954413,6.912755312,Urban,11-10-2019,18:43,24204.28,Kanpur
Uttar Pradesh,23.88734427,3.746423764,Urban,01-11-2019,11:50,11278.22,Varanasi
Rajasthan,25.67042537,6.067287125,Urban,01-02-2021,06:42,21579.97,Jodhpur
Madhya Pradesh,39.18732832,4.454336329,Urban,29-10-2019,08:13,28074.66,Bhopal
Maharashtra,34.29396279,5.332538041,Urban,27-08-2019,05:54,20993.95,Pune
Tamil Nadu,8.17209899,9.607086557,Urban,19-10-2023,21:42,15165.14,Salem
Telangana,13.36650734,6.859264541,Urban,30-08-2020,20:55,42681.49,Unknown
Uttar Pradesh,17.47550737,3.468328126,Urban,21-08-2019,10:15,980.96,Lucknow
Gujarat,9.656307459,7.705994897,Urban,05-09-2020,15:51,35830.86,Vadodara
Telangana,23.27596284,9.990479773,Urban,13-04-2021,20:55,59301.67,Unknown
Madhya Pradesh,44.37236763,4.173873248,Urban,20-11-2019,00:00,17065.79,Indore
Telangana,25.58451165,7.780438997,Urban,21-06-2021,14:50,37737.39,Unknown
Karnataka,34.67528673,8.76981147,Urban,30-05-2021,11:33,41597.65,Bengaluru
Uttar Pradesh,32.31751191,8.908433143,Rural,01-06-2021,07:33,43071.39,Varanasi
Telangana,38.9964574,7.952691293,Rural,25-05-2021,20:28,28804.76,Unknown
Tamil Nadu,13.62893962,9.369068297,Rural,15-05-2023,10:00,25635.34,Salem
Tamil Nadu,35.15305047,3.224626644,Urban,27-07-2020,04:45,54534.19,Chennai
Uttar Pradesh,40.25420961,3.449179336,Urban,19-02-2019,23:31,49574.05,Kanpur
West Bengal,11.86039292,3.9417796,Urban,14-06-2020,18:47,18950.18,Kolkata
Tamil Nadu,18.87208879,3.3031948,Urban,23-12-2020,12:54,8360.52,Chennai
Telangana,43.80407057,3.839634969,Urban,31-08-2019,20:52,4865.32,Unknown
Delhi,36.23151384,8.718654593,Urban,05-10-2019,14:23,5834.95,Unknown
Tamil Nadu,16.3036333,9.275201973,Urban,22-07-2021,17:20,40073.11,Chennai
Madhya Pradesh,27.55767079,5.351886435,Urban,29-12-2023,02:35,4091.09,Bhopal
West Bengal,21.17304491,9.700289437,Rural,15-04-2022,23:31,21748.2,Asansol
Telangana,24.59860705,5.929089054,Rural,24-12-2023,08:11,47942.46,Unknown
Maharashtra,19.20664766,4.203858277,Rural,28-08-2023,04:08,21309.7,Nagpur
Rajasthan,16.17324074,7.769113009,Urban,01-05-2020,08:41,45109.17,Jodhpur
Maharashtra,31.99052166,5.94220868,Urban,15-01-2021,09:50,53411.87,Nashik
Karnataka,36.1416726,3.136038941,Rural,26-07-2022,09:24,17222.73,Mangalore
Rajasthan,39.95828491,9.764491286,Rural,13-01-2022,18:42,46364.18,Jodhpur
Karnataka,11.21319869,7.185290058,Urban,15-03-2022,12:15,48139.61,Bengaluru
Rajasthan,37.91422095,7.29332441,Rural,16-03-2021,19:06,24262.4,Udaipur
Rajasthan,15.19203298,9.878755049,Urban,30-03-2022,21:41,15291.37,Jaipur
Delhi,22.0934556,8.834532306,Urban,19-01-2022,12:38,34329.23,Unknown
Gujarat,41.05774743,5.538657082,Urban,20-06-2023,06:55,56637.83,Rajkot
Madhya Pradesh,23.18014404,3.292792087,Urban,18-07-2022,17:30,43044.96,Bhopal
Maharashtra,12.88254136,4.556665345,Rural,27-11-2021,05:34,13574.04,Mumbai
Tamil Nadu,11.39474621,5.460694475,Urban,20-07-2022,16:11,43697.3,Chennai
Telangana,23.91935067,9.721774212,Urban,13-11-2023,15:26,31783.12,Unknown
West Bengal,35.50689696,9.220689232,Rural,22-02-2020,02:22,36868.68,Asansol
Madhya Pradesh,44.88820576,3.150697444,Rural,08-04-2020,17:37,41326.24,Bhopal
Karnataka,36.49634514,9.910593456,Urban,15-02-2022,11:37,30712.18,Bengaluru
Delhi,40.08047836,4.799837511,Urban,18-10-2019,21:47,51703.23,Unknown
Karnataka,34.91329444,8.427604944,Urban,07-07-2022,09:58,43055.79,Mangalore
Gujarat,40.81740403,3.8161729,Urban,31-01-2023,05:08,34043.55,Ahmedabad
West Bengal,8.051741733,4.542220503,Urban,22-04-2020,12:16,11675.59,Durgapur
Delhi,42.19726396,6.538027763,Rural,23-11-2022,09:45,60203.92,Unknown
Karnataka,20.85624615,7.925283584,Rural,29-09-2022,22:51,65413.88,Bengaluru
Gujarat,41.86456893,5.417791655,Urban,08-02-2020,08:17,8496.41,Rajkot
Telangana,8.029313498,9.112788424,Urban,20-07-2022,01:40,28322.38,Unknown
Telangana,33.60971828,9.581363428,Urban,29-05-2019,01:53,15006.55,Unknown
Karnataka,34.42754995,3.857955309,Urban,17-06-2023,11:30,52595.28,Mangalore
Madhya Pradesh,44.87643557,8.029962864,Urban,27-12-2021,00:02,53299.55,Indore
West Bengal,35.75421083,3.923371952,Rural,25-10-2022,21:18,9508.29,Siliguri
Uttar Pradesh,20.30294823,5.385358279,Urban,22-09-2023,03:36,50396.86,Kanpur
Madhya Pradesh,27.28994206,8.736924934,Urban,11-08-2020,12:30,12342.5,Gwalior
Telangana,19.66203753,5.354469584,Urban,19-12-2021,04:42,49537.09,Unknown
West Bengal,12.84074581,9.351782093,Urban,08-10-2020,15:21,28899.04,Kolkata
Gujarat,14.9400931,5.880304447,Urban,03-09-2019,16:53,22587.21,Surat
Delhi,13.88042137,5.168574855,Urban,21-07-2022,02:42,11561.71,Unknown
Rajasthan,26.95261321,9.923864392,Rural,19-08-2023,12:31,10065.78,Kota
Karnataka,41.24642538,6.090523348,Urban,02-03-2023,00:12,37063.48,Bengaluru
Maharashtra,41.50906504,8.186691935,Urban,20-03-2021,11:42,41556.53,Pune
West Bengal,7.190551101,7.196170236,Urban,22-11-2022,20:47,7806.67,Siliguri
Tamil Nadu,8.195976038,4.417399482,Urban,23-10-2021,00:52,6817.28,Coimbatore
Gujarat,14.80476229,6.502188655,Urban,03-03-2019,06:25,4797.14,Rajkot
Uttar Pradesh,15.2023781,3.541931076,Rural,09-09-2019,06:23,41629.64,Agra
Rajasthan,8.79556701,7.961216705,Rural,03-07-2023,23:51,44913.02,Kota
Tamil Nadu,20.53853365,6.632590664,Urban,02-02-2020,03:27,4820.37,Coimbatore
Uttar Pradesh,28.50901571,3.856630997,Urban,13-11-2021,01:07,34910.5,Kanpur
Maharashtra,28.12648802,8.367316643,Urban,20-02-2022,04:01,5994.17,Pune
Telangana,26.73718725,8.631931943,Rural,22-01-2023,05:00,61983.14,Unknown
Madhya Pradesh,18.546877,8.136807766,Urban,21-10-2019,16:34,59184.53,Gwalior
Karnataka,33.25822741,5.303399805,Urban,23-01-2023,01:43,50650.57,Hubli
Delhi,38.05935764,8.062178124,Urban,01-08-2019,21:23,67036.02,Unknown
Uttar Pradesh,18.85097066,7.043963268,Urban,07-08-2019,03:39,44894.83,Kanpur
Rajasthan,8.421414372,6.807156492,Urban,17-12-2022,18:49,58583.43,Kota
West Bengal,16.85321004,7.541200659,Urban,20-11-2023,17:15,36859.91,Kolkata
Telangana,10.49474618,7.410621304,Urban,24-01-2021,14:45,23405.04,Unknown
West Bengal,23.69434909,8.5940188,Urban,17-05-2023,17:11,14589.71,Durgapur
Rajasthan,11.23740605,9.901892053,Rural,21-03-2020,12:53,24957.09,Udaipur
West Bengal,23.51379031,8.083942036,Rural,14-05-2022,20:14,44312.51,Siliguri
Uttar Pradesh,13.84011569,6.092408914,Urban,05-12-2022,14:21,10850.75,Kanpur
Gujarat,34.54924422,6.231676035,Rural,12-05-2022,05:14,17497.8,Ahmedabad
West Bengal,6.102729633,3.204956806,Rural,14-09-2023,21:25,35429.06,Siliguri
Madhya Pradesh,27.18985215,4.1193425,Urban,30-01-2023,08:01,17368.07,Bhopal
Maharashtra,11.779531,4.597183975,Urban,18-06-2021,14:56,33755.95,Nagpur
Delhi,5.039674579,9.932279765,Urban,22-02-2022,02:51,63869.9,Unknown
Uttar Pradesh,39.76800352,8.341690916,Rural,16-07-2022,05:12,46471.37,Varanasi
Tamil Nadu,31.86111151,3.990815001,Rural,01-08-2022,04:18,36930.46,Madurai
Rajasthan,8.957712882,6.488603766,Urban,17-02-2022,11:17,37015.2,Jaipur
Telangana,31.56289471,4.49473292,Urban,17-08-2022,16:04,29433.76,Unknown
Uttar Pradesh,29.46589331,5.083296184,Urban,26-06-2023,09:18,13897.05,Lucknow
Gujarat,23.93426748,7.232056921,Rural,09-10-2021,06:40,55310.35,Ahmedabad
Telangana,21.77032394,7.193264977,Urban,18-02-2022,20:51,18320.54,Unknown
Madhya Pradesh,40.48279052,9.102638449,Urban,17-05-2022,22:54,5522.97,Jabalpur
Rajasthan,14.8059208,4.152062693,Urban,13-03-2020,03:12,46021.1,Kota
Telangana,20.93240228,6.481812498,Urban,29-06-2023,20:34,10999.08,Unknown
West Bengal,18.16461652,7.191826198,Rural,30-07-2022,08:16,22566.33,Siliguri
Uttar Pradesh,35.84804116,9.513286668,Urban,31-12-2020,05:48,2141.94,Varanasi
Maharashtra,41.65861225,6.614963356,Urban,05-10-2019,00:41,8558.62,Nashik
Rajasthan,38.99126795,5.384633608,Urban,13-03-2021,16:26,11997.27,Jaipur
Karnataka,36.90815721,5.044970929,Urban,27-08-2019,02:07,3884.79,Bengaluru
Madhya Pradesh,44.47159782,4.512693781,Rural,10-10-2022,13:06,41815.34,Jabalpur
Delhi,32.88578202,9.736573971,Rural,28-07-2022,15:57,52446.17,Unknown
Rajasthan,35.04215165,7.220568239,Urban,29-03-2021,17:19,27526.58,Kota
Gujarat,44.31210159,5.124663001,Urban,29-09-2023,07:54,64028.46,Vadodara
Uttar Pradesh,5.279631416,8.215793711,Urban,06-05-2020,20:03,14347.69,Varanasi
West Bengal,30.36193506,5.024924388,Urban,25-12-2023,08:01,20460.65,Durgapur
Delhi,34.55886128,6.526864171,Urban,24-10-2022,06:03,9097.75,Unknown
Delhi,41.71308215,3.181833896,Urban,08-11-2019,09:33,46244.66,Unknown
Madhya Pradesh,40.35377217,8.925992217,Urban,19-03-2019,16:18,23924.64,Gwalior
Telangana,38.67842725,9.695863889,Urban,22-04-2019,20:17,37617.18,Unknown
Gujarat,42.83165088,9.060287363,Urban,14-09-2022,02:08,46578,Ahmedabad
Telangana,26.49516752,4.197796052,Rural,26-05-2020,08:27,33789.52,Unknown
West Bengal,5.276803823,8.776899564,Urban,07-08-2023,05:21,36798.94,Durgapur
Delhi,5.442175948,5.429049344,Urban,21-03-2023,01:25,66133.56,Unknown
Gujarat,26.78556222,9.553971808,Urban,18-12-2021,04:56,17583.92,Surat
Gujarat,22.41088955,5.09354528,Urban,12-04-2022,21:37,24748.56,Rajkot
Tamil Nadu,23.04980213,3.625805537,Urban,12-10-2022,11:25,41413.63,Madurai
Uttar Pradesh,21.01618949,8.970443354,Rural,25-01-2021,04:58,34703.45,Varanasi
Delhi,41.70903236,3.816525686,Urban,03-12-2023,07:12,13667.79,Unknown
Delhi,19.36681405,6.79004558,Urban,28-12-2020,10:32,22485.27,Unknown
Gujarat,39.24907767,5.63163527,Urban,26-02-2020,11:07,33795.43,Ahmedabad
Telangana,41.11459175,8.297979564,Urban,27-01-2021,03:35,28017.27,Unknown
Delhi,24.9800708,8.242296803,Urban,01-12-2021,09:11,10547.46,Unknown
Gujarat,22.87752149,8.432962525,Urban,15-06-2021,15:35,68564.56,Surat
Delhi,35.44082417,3.442974919,Urban,23-07-2021,19:55,45835.26,Unknown
Gujarat,33.31886031,9.008627388,Urban,22-04-2023,18:43,35124.9,Vadodara
Tamil Nadu,18.14140466,6.264308312,Rural,12-04-2022,12:54,39886.15,Salem
Uttar Pradesh,9.101925037,4.534289335,Urban,17-11-2023,13:03,64749.15,Varanasi
Gujarat,15.59409601,5.092270701,Urban,18-10-2019,21:06,8003,Rajkot
Delhi,10.24114023,9.31919619,Rural,21-04-2021,20:21,16822.26,Unknown
West Bengal,16.78929103,3.041951982,Urban,09-04-2023,02:10,38522,Durgapur
Uttar Pradesh,15.47286262,8.612054757,Urban,04-12-2020,03:07,59031.92,Lucknow
Tamil Nadu,30.50845696,9.467507064,Urban,07-10-2020,15:28,3358.59,Chennai
Gujarat,43.17984114,4.750382875,Rural,04-04-2019,22:43,70262.92,Vadodara
West Bengal,32.42974929,8.754017639,Urban,23-01-2020,19:16,33497.38,Kolkata
Gujarat,42.06597632,4.127629565,Rural,05-01-2020,16:02,21566.98,Rajkot
Telangana,36.36529034,3.113576512,Urban,28-12-2019,12:14,18192.8,Unknown
Delhi,34.11510488,7.232020319,Rural,27-09-2022,20:21,11099.11,Unknown
Rajasthan,21.56247761,7.523419434,Urban,10-03-2023,22:32,49636.24,Jodhpur
Madhya Pradesh,17.99178011,4.05099615,Urban,18-01-2019,02:02,60091.49,Jabalpur
Maharashtra,38.8510949,6.587272808,Rural,11-04-2019,07:53,27641.87,Nashik
Telangana,41.21572932,5.698441595,Urban,29-07-2021,02:17,55456.28,Unknown
West Bengal,23.07529975,3.533806972,Urban,15-01-2023,09:06,56819.09,Asansol
Telangana,5.362523927,6.554195983,Urban,24-03-2022,18:49,28372.79,Unknown
Karnataka,36.70124236,7.095956077,Urban,13-05-2021,11:50,41454.08,Hubli
Gujarat,16.40275362,4.520204409,Urban,19-09-2021,01:23,28670.71,Surat
Gujarat,5.395514601,8.178457484,Urban,18-06-2021,13:48,39942.58,Ahmedabad
Maharashtra,37.19954236,3.508210113,Urban,13-05-2021,08:35,4708.4,Nashik
Maharashtra,25.69656755,6.856966278,Urban,01-07-2019,13:53,47490,Mumbai
Karnataka,32.40842985,5.123731503,Urban,25-12-2022,15:05,3620.38,Mysuru
Delhi,41.58759285,6.052511522,Urban,31-05-2022,08:45,53999.94,Unknown
Madhya Pradesh,26.64695321,9.254314742,Urban,28-06-2021,09:38,46914.2,Bhopal
Rajasthan,25.1277629,7.68967976,Urban,26-07-2023,00:54,15305.72,Udaipur
Rajasthan,16.62648485,4.042150139,Urban,25-04-2019,02:31,20906.17,Udaipur
Tamil Nadu,17.20775338,9.204142156,Urban,17-05-2019,09:21,27144.71,Madurai
Tamil Nadu,36.86168264,5.609834426,Rural,17-03-2023,10:52,36329.97,Salem
Delhi,22.96116982,5.388991684,Urban,07-11-2019,06:33,21824.8,Unknown
Tamil Nadu,11.54104834,6.510754955,Urban,12-03-2022,08:39,44188.9,Salem
Tamil Nadu,8.78115056,4.437057953,Urban,23-11-2020,21:03,18912.36,Salem
Karnataka,23.91680467,9.399651898,Rural,29-08-2022,01:31,3627.44,Mysuru
Karnataka,23.59820094,6.275223202,Urban,31-08-2020,14:59,732.41,Mysuru
Tamil Nadu,31.13833113,5.756758898,Urban,09-05-2020,22:24,6921.65,Madurai
Telangana,23.84269911,4.19677427,Urban,12-02-2021,11:06,58745.01,Unknown
Uttar Pradesh,10.73902817,8.61877017,Urban,14-08-2023,19:43,55616.09,Lucknow
Uttar Pradesh,25.31211539,9.669848943,Rural,01-12-2020,11:03,30405.72,Agra
Delhi,41.27157616,9.087148298,Urban,25-08-2019,23:57,29590.63,Unknown
Rajasthan,11.37765646,4.130478739,Rural,15-06-2019,20:37,11595.23,Kota
Maharashtra,32.59018564,8.261308382,Urban,05-05-2021,16:18,34793.58,Nashik
Delhi,28.7543706,4.429146922,Urban,13-04-2023,04:37,10801.91,Unknown
Tamil Nadu,34.94342907,3.271840753,Urban,08-06-2023,00:13,38045.19,Chennai
Karnataka,11.02401094,6.391302016,Rural,30-08-2023,21:13,63089.86,Mysuru
Gujarat,42.66421348,7.692664295,Urban,09-01-2019,09:55,11988.22,Vadodara
Telangana,29.83865711,3.870012938,Urban,09-02-2019,02:29,44420.22,Unknown
West Bengal,38.88284551,7.238632697,Rural,12-01-2022,07:20,2453.85,Durgapur
Karnataka,14.86427055,8.905518501,Rural,12-08-2019,17:48,28001.92,Mangalore
Uttar Pradesh,34.57651558,4.46307313,Urban,24-11-2021,20:19,8703.81,Varanasi
Karnataka,36.24122817,5.994525658,Urban,31-07-2023,11:23,24232.28,Mysuru
Telangana,20.8974109,6.491605091,Urban,11-06-2021,20:37,12937.97,Unknown
Maharashtra,20.35813812,8.818482258,Urban,10-03-2020,18:04,21400.55,Nagpur
Tamil Nadu,31.3118506,8.399636296,Rural,15-03-2020,08:48,26118.76,Coimbatore
Gujarat,8.73630727,8.385293471,Urban,09-07-2022,00:38,18847,Rajkot
Uttar Pradesh,34.42496601,7.75326838,Urban,04-08-2022,22:50,44694.29,Varanasi
Uttar Pradesh,6.715470394,7.324524026,Urban,15-02-2020,15:18,57128.72,Varanasi
Madhya Pradesh,12.62361204,6.56221267,Urban,16-06-2019,00:54,23570.04,Gwalior
Rajasthan,31.56575029,5.587330546,Rural,31-07-2022,14:51,13413.96,Jodhpur
Maharashtra,8.932946684,6.592593292,Urban,01-07-2021,08:11,19819.08,Mumbai
Uttar Pradesh,43.87368366,8.976038247,Urban,07-01-2019,02:27,53588.18,Lucknow
Rajasthan,39.73584838,6.99411975,Urban,05-05-2021,14:27,33199.32,Kota
Uttar Pradesh,30.0520933,9.899241005,Rural,29-03-2023,09:34,27136.7,Lucknow
Tamil Nadu,37.76229823,3.997732302,Urban,20-07-2019,06:52,9448.83,Chennai
Rajasthan,40.50320194,6.088083642,Urban,21-01-2023,11:40,27768.1,Jaipur
Telangana,15.37902598,4.401963403,Urban,23-01-2022,20:14,19386.91,Unknown
Madhya Pradesh,38.97646352,5.555699356,Urban,27-10-2023,05:41,63247.86,Indore
Tamil Nadu,12.79175135,8.528350618,Urban,17-08-2019,01:44,61011.42,Madurai
Telangana,21.53369057,8.773421203,Urban,14-07-2022,18:19,5793.21,Unknown
Gujarat,27.33038525,3.222033818,Urban,05-12-2020,04:28,37275.86,Rajkot
Maharashtra,33.55563852,9.673587058,Urban,01-11-2021,11:34,13754.69,Nagpur
Maharashtra,6.205652709,9.103103865,Urban,10-08-2021,01:34,26825.51,Pune
West Bengal,16.62037651,9.334788309,Urban,23-12-2019,14:45,62360.13,Asansol
West Bengal,29.34076393,5.637455746,Urban,30-03-2023,18:44,31190.92,Asansol
Rajasthan,19.29474717,6.478719016,Urban,18-02-2019,08:24,19497.01,Kota
Maharashtra,36.00100223,4.179523571,Urban,29-11-2021,08:52,15683.67,Nashik
Rajasthan,31.06608645,5.777826851,Urban,23-05-2021,19:09,49630.49,Udaipur
West Bengal,14.37605815,3.883023036,Urban,17-08-2020,10:04,43148.15,Asansol
Gujarat,10.83715918,9.043000971,Urban,04-08-2019,18:38,26276.16,Vadodara
Uttar Pradesh,30.16187974,7.06790846,Rural,23-07-2021,07:14,15501.51,Lucknow
Telangana,23.01869311,3.951872545,Urban,18-12-2022,20:18,20904.92,Unknown
Karnataka,11.75828164,9.15345904,Urban,29-09-2022,15:44,53883.97,Mangalore
Rajasthan,18.05496821,3.562578868,Rural,12-12-2022,14:44,35270.58,Jaipur
Gujarat,17.12186993,9.488631217,Urban,17-11-2022,19:30,24326.74,Surat
Telangana,9.325278894,3.740245153,Urban,14-01-2023,03:49,33012.25,Unknown
Maharashtra,26.87636077,8.025833373,Urban,02-05-2022,18:51,44224.92,Pune
Uttar Pradesh,35.54594536,7.517148433,Urban,17-04-2021,03:27,20089.38,Kanpur
Telangana,28.01867555,8.478910228,Rural,03-03-2020,21:14,11394.5,Unknown
Madhya Pradesh,38.0516546,6.953390026,Urban,21-11-2022,05:51,33457.29,Gwalior
West Bengal,10.10274189,5.449450751,Urban,23-03-2020,23:48,48949.06,Kolkata
Telangana,22.42447431,4.920806269,Rural,10-11-2023,01:58,39444.04,Unknown
Karnataka,29.37660415,9.618294281,Urban,18-11-2022,06:34,57120.82,Bengaluru
Gujarat,32.04006244,6.088891666,Urban,11-02-2021,05:25,21690.86,Ahmedabad
Uttar Pradesh,32.83145226,8.89535484,Urban,07-01-2022,17:49,5173.68,Varanasi
Tamil Nadu,34.15861708,8.061390817,Urban,03-10-2023,17:43,70489.55,Coimbatore
Telangana,31.05719249,7.592944631,Urban,05-07-2019,12:16,25661.45,Unknown
Delhi,8.769123558,9.794265067,Urban,22-10-2020,12:29,46598.39,Unknown
Karnataka,32.8122271,6.958147131,Urban,13-03-2020,09:54,39586.5,Mangalore
Karnataka,33.99130627,8.131122023,Urban,11-01-2022,17:18,38480.45,Mysuru
Delhi,44.73919737,8.947687412,Urban,02-06-2023,21:39,14057.36,Unknown
Madhya Pradesh,32.73449747,3.321842785,Urban,11-02-2021,14:23,55069.01,Bhopal
Tamil Nadu,32.47321583,9.974155571,Urban,18-01-2021,19:46,53241.5,Chennai
West Bengal,25.59253161,4.835220321,Urban,31-08-2021,18:40,36619.28,Asansol
Gujarat,39.71691634,7.917617501,Rural,11-12-2020,17:14,29082.01,Surat
Uttar Pradesh,44.87339048,9.675313595,Urban,24-12-2019,06:16,7162.19,Kanpur
Gujarat,36.16179481,8.341957884,Rural,06-03-2023,08:01,6827.89,Surat
Tamil Nadu,29.50001511,4.60732108,Urban,14-08-2022,00:53,21309.06,Salem
Gujarat,8.158193077,5.536197213,Rural,27-11-2023,06:13,19840.06,Vadodara
Delhi,34.06956527,5.899253054,Urban,23-09-2022,12:56,66975.85,Unknown
Karnataka,33.34246274,7.104432455,Urban,12-09-2020,18:01,48543.12,Mangalore
Gujarat,36.02272591,7.220634086,Urban,20-01-2023,11:07,49113.42,Ahmedabad
Rajasthan,9.982215536,8.515305134,Urban,13-05-2019,09:22,36446.86,Kota
Telangana,31.14930001,9.017712488,Urban,04-07-2023,06:00,11762.45,Unknown
Tamil Nadu,16.8289562,3.626763828,Urban,10-09-2019,07:09,71069.12,Madurai
Madhya Pradesh,35.41084974,4.912096527,Rural,14-04-2021,03:11,21349.25,Indore
Rajasthan,14.61495816,5.405635344,Urban,17-06-2019,02:10,6967.75,Jodhpur
Delhi,32.35914707,3.093552691,Rural,03-04-2020,05:58,32077.12,Unknown
Maharashtra,16.79971788,5.923091882,Urban,18-10-2019,09:16,52112.49,Nagpur
Delhi,5.359771713,5.511590588,Urban,23-09-2023,13:17,62080.97,Unknown
Madhya Pradesh,30.33431648,6.677731193,Rural,27-09-2023,01:32,1530.52,Jabalpur
Madhya Pradesh,9.530763326,3.701270435,Urban,08-09-2019,02:41,56330.15,Gwalior
Rajasthan,31.37165891,5.897949462,Urban,23-08-2021,07:04,17239.84,Udaipur
Telangana,42.02437793,7.18191174,Urban,07-02-2019,06:27,3606.34,Unknown
Tamil Nadu,43.76983737,8.626706891,Rural,16-01-2019,15:19,54268.55,Salem
West Bengal,14.43692349,8.365167046,Urban,24-04-2022,16:27,56050.31,Siliguri
Karnataka,37.37012911,5.83399599,Rural,09-10-2020,12:13,37236.47,Bengaluru
Rajasthan,19.14213107,5.726728057,Rural,25-06-2020,12:21,42354.84,Kota
Madhya Pradesh,41.01828291,3.262304341,Urban,26-03-2021,12:56,54098.25,Indore
Maharashtra,36.49958275,3.578512393,Urban,14-05-2021,12:09,55383.23,Nashik
Uttar Pradesh,7.956868666,9.106845045,Urban,29-09-2022,20:22,63485.96,Agra
Madhya Pradesh,21.28547976,8.64112533,Urban,04-07-2021,05:19,34456.8,Gwalior
Telangana,18.49271304,3.147610302,Rural,31-01-2021,06:47,61634.45,Unknown
Telangana,36.40724083,9.178749937,Urban,20-01-2023,09:54,71694.9,Unknown
Madhya Pradesh,21.41142843,7.297154827,Urban,24-08-2019,15:18,7806.75,Bhopal
Telangana,32.38353591,8.613433838,Urban,09-08-2020,01:39,60321.2,Unknown
Rajasthan,29.09741022,6.517687062,Urban,18-03-2021,15:56,37266.03,Jaipur
Madhya Pradesh,44.02554876,4.05438465,Rural,21-01-2021,18:17,26560.03,Bhopal
Madhya Pradesh,42.51139827,5.498233508,Urban,09-12-2021,17:28,43082.6,Indore
Tamil Nadu,22.10798059,6.150203543,Rural,26-01-2023,09:29,4650.49,Coimbatore
Karnataka,33.94312847,8.277384994,Urban,26-12-2019,19:46,36769.81,Mysuru
Maharashtra,38.17840376,8.688848166,Rural,29-11-2020,03:02,54861.16,Nagpur
Telangana,40.95543015,8.190170489,Urban,15-11-2019,15:55,12399.9,Unknown
Tamil Nadu,7.725370551,6.336532078,Urban,13-07-2023,05:20,27240.15,Madurai
West Bengal,17.08315197,7.645910125,Urban,23-06-2022,12:52,64372.51,Durgapur
West Bengal,17.80920164,5.06860347,Urban,16-04-2023,21:58,27796.85,Kolkata
Gujarat,22.37783805,9.91461197,Urban,01-11-2021,00:23,25527.31,Surat
Rajasthan,11.77059003,4.177440163,Rural,17-03-2019,06:15,27722.44,Jaipur
Rajasthan,24.8482352,8.065217956,Urban,02-05-2022,13:03,35489.6,Kota
Delhi,31.52857309,4.084514022,Urban,02-02-2020,00:58,37331.96,Unknown
Maharashtra,24.89455681,4.966062991,Urban,14-05-2020,11:42,56177.89,Nashik
Madhya Pradesh,31.63172381,8.24178067,Rural,03-07-2022,09:17,30160.97,Jabalpur
Telangana,7.657665273,8.103809984,Urban,15-01-2023,00:40,48405.66,Unknown
Maharashtra,40.03949327,3.871568785,Rural,14-01-2022,20:50,32754.29,Mumbai
Gujarat,42.56276768,7.74979919,Urban,11-02-2022,09:43,24147.1,Rajkot
Delhi,29.71629696,4.426873345,Urban,13-05-2022,08:58,42758.99,Unknown
Tamil Nadu,40.25563995,9.810731092,Urban,07-06-2020,01:51,42743.18,Coimbatore
Maharashtra,10.25784067,7.221362142,Urban,28-03-2023,14:59,41816.96,Nashik
Tamil Nadu,36.8979568,3.024355975,Urban,20-01-2019,09:37,4577.35,Coimbatore
West Bengal,9.765927739,4.459181858,Urban,27-05-2022,13:20,13211.05,Kolkata
Telangana,21.32040926,4.607238471,Urban,04-06-2020,18:11,18582.55,Unknown
Gujarat,17.95274138,4.729686778,Urban,14-03-2019,00:23,18692.64,Vadodara
Madhya Pradesh,28.42367301,6.899651515,Urban,25-12-2020,00:49,49370.45,Gwalior
Telangana,17.06058141,4.439247039,Urban,05-09-2021,02:55,1844.85,Unknown
Karnataka,30.49254519,5.889544552,Urban,18-05-2020,13:31,52420.99,Mysuru
Rajasthan,19.69549157,4.213274773,Urban,19-01-2021,01:31,16373.19,Jaipur
Gujarat,39.43161524,7.668317147,Urban,01-03-2020,10:34,20262.24,Vadodara
Maharashtra,30.35535361,6.980946643,Rural,18-06-2023,06:09,30609.75,Pune
