Datetime,State,City,UrbanRural,Hour,DayOfWeek,Month,IsWeekend,Temperature,Electricity_Price,Hourly_Electricity_Demand,load_t_1,load_t_24,load_t_168,rolling_mean_24,rolling_max_24,rolling_std_24,rolling_mean_168
2023-08-10 09:00:00,Delhi,New Delhi,Urban,9,3,8,0,29.62,5.68,1285.18,1254.12,1333.49,1285.0,1204.0241666666668,1573.26,191.3514251640618,1220.0764285714286
2023-08-10 10:00:00,Maharashtra,Pune,Urban,10,3,8,0,28.28,6.14,1205.45,1285.18,1209.59,1195.12,1203.8516666666667,1573.26,191.34805554882846,1220.1379166666666
2023-08-10 11:00:00,Delhi,New Delhi,Urban,11,3,8,0,32.26,5.58,1205.23,1205.45,789.2,1331.14,1221.18625,1573.26,169.77965141073565,1219.3884523809525
2023-08-10 12:00:00,Uttar Pradesh,Lucknow,Semi-Urban,12,3,8,0,30.4,5.68,880.27,1205.23,1124.39,1217.1,1211.0145833333333,1573.26,182.65544410361034,1217.383511904762
2023-08-10 13:00:00,Maharashtra,Pune,Urban,13,3,8,0,29.78,4.23,1183.51,880.27,1197.09,1329.42,1210.44875,1573.26,182.72147764841563,1216.515
2023-08-10 14:00:00,Tamil Nadu,Chennai,Urban,14,3,8,0,29.57,7.43,1132.47,1183.51,1088.16,1234.91,1212.295,1573.26,181.65286086618147,1215.9052380952382
2023-08-10 15:00:00,Uttar Pradesh,Noida,Urban,15,3,8,0,31.5,6.44,1205.33,1132.47,1209.94,1168.79,1212.1029166666665,1573.26,181.65789664328122,1216.122738095238
2023-08-10 16:00:00,Tamil Nadu,Chennai,Urban,16,3,8,0,27.66,4.64,1075.94,1205.33,1297.54,1237.3,1202.8695833333334,1573.26,182.75492505060518,1215.1622619047619
2023-08-10 17:00:00,Uttar Pradesh,Lucknow,Semi-Urban,17,3,8,0,29.59,4.61,866.43,1075.94,1181.45,1308.54,1189.7437499999999,1573.26,195.24602486210878,1212.5306547619048
2023-08-10 18:00:00,Karnataka,Bengaluru,Urban,18,3,8,0,32.59,5.52,1547.35,866.43,1573.26,1407.34,1188.6641666666667,1562.88,193.09299169765924,1213.3640476190476
2023-08-10 19:00:00,Karnataka,Bengaluru,Urban,19,3,8,0,32.98,5.64,1596.77,1547.35,1328.89,1512.81,1199.8258333333333,1596.77,208.66551961820363,1213.8638095238096
2023-08-10 20:00:00,Maharashtra,Pune,Urban,20,3,8,0,30.22,7.77,1443.97,1596.77,1350.64,1580.05,1203.7145833333332,1596.77,212.43396958725822,1213.0538095238094
2023-08-10 21:00:00,Uttar Pradesh,Noida,Urban,21,3,8,0,29.6,7.14,1543.43,1443.97,1411.58,1491.9,1209.2083333333333,1596.77,219.62642045600424,1213.3605357142858
2023-08-10 22:00:00,Delhi,New Delhi,Urban,22,3,8,0,29.65,4.7,1478.05,1543.43,1562.88,1479.22,1205.6737500000002,1596.77,214.30524148700388,1213.3535714285713
2023-08-10 23:00:00,Delhi,New Delhi,Urban,23,3,8,0,31.76,4.26,1189.06,1478.05,1102.08,1263.08,1209.2979166666667,1596.77,213.20984374409818,1212.9129761904762
2023-08-11 00:00:00,Delhi,New Delhi,Urban,0,4,8,0,31.53,4.44,1230.73,1189.06,1222.5,1134.9,1209.6408333333331,1596.77,213.23861698385474,1213.483392857143
2023-08-11 01:00:00,Uttar Pradesh,Noida,Urban,1,4,8,0,29.36,6.87,1212.43,1230.73,1217.12,1370.99,1209.4454166666667,1596.77,213.2336138559735,1212.5395833333332
2023-08-11 02:00:00,Karnataka,Bengaluru,Urban,2,4,8,0,31.47,6.61,1248.18,1212.43,1173.53,1206.92,1212.5558333333333,1596.77,213.23139727038972,1212.7851785714286
2023-08-11 03:00:00,Uttar Pradesh,Lucknow,Semi-Urban,3,4,8,0,32.36,6.47,952.75,1248.18,1070.48,1268.18,1207.6504166666666,1596.77,217.94409693032307,1210.907619047619
2023-08-11 04:00:00,Tamil Nadu,Chennai,Urban,4,4,8,0,29.24,6.46,1113.39,952.75,722.51,1122.85,1223.9370833333332,1596.77,193.328864429388,1210.8513095238097
2023-08-11 05:00:00,Uttar Pradesh,Lucknow,Semi-Urban,5,4,8,0,33.93,5.28,966.85,1113.39,1288.52,1295.05,1210.5341666666666,1596.77,199.7020220427668,1208.897738095238
2023-08-11 06:00:00,Maharashtra,Pune,Urban,6,4,8,0,29.43,5.82,1283.91,966.85,1078.68,1258.47,1219.0854166666666,1596.77,198.19886407736217,1209.0491666666665
2023-08-11 07:00:00,Karnataka,Bengaluru,Urban,7,4,8,0,30.39,6.39,1374.56,1283.91,1157.25,1295.84,1228.14,1596.77,200.20481245572873,1209.5177380952382
2023-08-11 08:00:00,Karnataka,Bengaluru,Urban,8,4,8,0,29.01,4.84,1259.24,1374.56,1254.12,1316.12,1228.3533333333332,1596.77,200.23642512022198,1209.1791666666668
2023-08-11 09:00:00,Tamil Nadu,Chennai,Urban,9,4,8,0,33.36,4.79,1427.72,1259.24,1285.18,1359.32,1234.2925,1596.77,204.07241102437902,1209.5863095238096
2023-08-11 10:00:00,Karnataka,Bengaluru,Urban,10,4,8,0,33.66,6.39,1381.83,1427.72,1205.45,804.11,1241.6416666666667,1596.77,206.15388972627733,1213.025119047619
2023-08-11 11:00:00,Karnataka,Bengaluru,Urban,11,4,8,0,30.37,5.93,1184.79,1381.83,1205.23,1159.15,1240.79,1596.77,206.35297937187852,1213.1777380952383
2023-08-11 12:00:00,Uttar Pradesh,Noida,Urban,12,4,8,0,30.67,6.13,1219.14,1184.79,880.27,1198.2,1254.9095833333333,1596.77,191.68418853572717,1213.302380952381
2023-08-11 13:00:00,Karnataka,Bengaluru,Urban,13,4,8,0,28.96,4.19,1133.4,1219.14,1183.51,1251.58,1252.8216666666667,1596.77,192.76558189240524,1212.5989285714286
2023-08-11 14:00:00,Tamil Nadu,Chennai,Urban,14,4,8,0,33.79,6.46,1336.33,1133.4,1132.47,1314.96,1261.3158333333333,1596.77,191.72042566368725,1212.7261309523808
2023-08-11 15:00:00,Uttar Pradesh,Lucknow,Semi-Urban,15,4,8,0,30.8,4.9,950.89,1336.33,1205.33,1064.99,1250.7141666666666,1596.77,201.7248334158822,1212.0469642857145
2023-08-11 16:00:00,Karnataka,Bengaluru,Urban,16,4,8,0,32.91,5.31,1272.92,950.89,1075.94,1485.86,1258.9216666666666,1596.77,198.2825465288606,1210.779464285714
2023-08-11 17:00:00,Tamil Nadu,Chennai,Urban,17,4,8,0,29.69,6.37,1143.85,1272.92,866.43,1335.44,1270.4808333333333,1596.77,181.8088229053548,1209.6390476190475
2023-08-11 18:00:00,Delhi,New Delhi,Urban,18,4,8,0,32.68,4.39,1483.59,1143.85,1547.35,1224.46,1267.8241666666665,1596.77,178.01342137765477,1211.1814880952381
2023-08-11 19:00:00,Tamil Nadu,Chennai,Urban,19,4,8,0,32.73,7.22,1478.05,1483.59,1596.77,1667.2,1262.8774999999998,1543.43,169.94169970264758,1210.0555952380953
2023-08-11 20:00:00,Uttar Pradesh,Lucknow,Semi-Urban,20,4,8,0,31.25,4.76,1214.52,1478.05,1443.97,1390.91,1253.3170833333334,1543.43,165.71249152566526,1209.005654761905
2023-08-11 21:00:00,Karnataka,Bengaluru,Urban,21,4,8,0,33.43,7.23,1589.58,1214.52,1543.43,1479.97,1255.24,1589.58,169.45090203359422,1209.6580952380953
2023-08-11 22:00:00,Karnataka,Bengaluru,Urban,22,4,8,0,31.3,7.43,1559.32,1589.58,1478.05,1512.37,1258.62625,1589.58,174.82390374347398,1209.9375595238096
2023-08-11 23:00:00,Maharashtra,Mumbai,Urban,23,4,8,0,26.69,6.56,1077.4,1559.32,1189.06,1035.19,1253.97375,1589.58,178.2087357887143,1210.1888095238096
2023-08-12 00:00:00,Delhi,New Delhi,Urban,0,5,8,1,32.97,7.23,1088.24,1077.4,1230.73,1021.89,1248.0366666666666,1589.58,181.3624235724057,1210.58375
2023-08-12 01:00:00,Uttar Pradesh,Noida,Urban,1,5,8,1,31.87,6.81,1045.51,1088.24,1212.43,1022.72,1241.0816666666667,1589.58,185.93031035886443,1210.7194047619046
2023-08-12 02:00:00,Karnataka,Bengaluru,Urban,2,5,8,1,30.6,6.45,1136.48,1045.51,1248.18,881.15,1236.4275,1589.58,187.13899728950258,1212.2392261904763
2023-08-12 03:00:00,Tamil Nadu,Chennai,Urban,3,5,8,1,31.25,6.91,1098.09,1136.48,952.75,873.48,1242.4833333333333,1589.58,179.76642866609174,1213.5761904761905
2023-08-12 04:00:00,Karnataka,Bengaluru,Urban,4,5,8,1,30.64,5.42,1054.62,1098.09,1113.39,931.15,1240.0345833333333,1589.58,181.98792535146558,1214.3111309523808
2023-08-12 05:00:00,Maharashtra,Mumbai,Urban,5,5,8,1,30.19,7.68,1027.05,1054.62,966.85,1092.03,1242.5429166666665,1589.58,178.43919057931242,1213.9243452380954
2023-08-12 06:00:00,Maharashtra,Pune,Urban,6,5,8,1,30.7,7.44,1221.3,1027.05,1283.91,1181.06,1239.9341666666667,1589.58,178.26570556863368,1214.163869047619
2023-08-12 07:00:00,Karnataka,Bengaluru,Urban,7,5,8,1,31.34,7.55,1279.93,1221.3,1374.56,1233.54,1235.99125,1589.58,176.19303328062992,1214.4399999999998
2023-08-12 08:00:00,Tamil Nadu,Chennai,Urban,8,5,8,1,28.69,4.78,1116.63,1279.93,1259.24,969.57,1230.0491666666667,1589.58,177.77255346225826,1215.3153571428572
2023-08-12 09:00:00,Maharashtra,Mumbai,Urban,9,5,8,1,31.62,6.58,1230.52,1116.63,1427.72,840.11,1221.8325,1589.58,172.72458527579204,1217.6392261904762
2023-08-12 10:00:00,Delhi,New Delhi,Urban,10,5,8,1,34.54,5.05,1197.53,1230.52,1381.83,1117.58,1214.1533333333334,1589.58,169.36622723416534,1218.1151190476191
2023-08-12 11:00:00,Karnataka,Bengaluru,Urban,11,5,8,1,35.52,7.05,1335.42,1197.53,1184.79,1189.01,1220.4295833333333,1589.58,171.01374759075637,1218.986607142857
2023-08-12 12:00:00,Delhi,New Delhi,Urban,12,5,8,1,32.19,7.85,1189.56,1335.42,1219.14,1083.06,1219.1970833333332,1589.58,171.12999809397425,1219.6205357142858
2023-08-12 13:00:00,Maharashtra,Pune,Urban,13,5,8,1,33.81,4.34,1225.66,1189.56,1133.4,1165.57,1223.04125,1589.58,170.15235125468794,1219.9782142857143
2023-08-12 14:00:00,Tamil Nadu,Chennai,Urban,14,5,8,1,30.54,4.13,1156.89,1225.66,1336.33,1162.96,1215.5645833333335,1589.58,168.89563983815353,1219.9420833333334
2023-08-12 15:00:00,Tamil Nadu,Chennai,Urban,15,5,8,1,34.91,7.64,1139.6,1156.89,950.89,1148.9,1223.4275,1589.58,160.2072199493885,1219.886726190476
2023-08-12 16:00:00,Uttar Pradesh,Noida,Urban,16,5,8,1,31.06,4.64,1075.45,1139.6,1272.92,1078.04,1215.1995833333333,1589.58,162.60771583059523,1219.8713095238095
2023-08-12 17:00:00,Karnataka,Bengaluru,Urban,17,5,8,1,30.83,5.92,1061.01,1075.45,1143.85,1262.59,1211.7479166666667,1589.58,165.0489942010373,1218.6714285714286
2023-08-12 18:00:00,Uttar Pradesh,Lucknow,Semi-Urban,18,5,8,1,31.23,7.22,1105.85,1061.01,1483.59,1407.41,1196.00875,1589.58,155.74754640575145,1216.8764285714285
2023-08-12 19:00:00,Karnataka,Bengaluru,Urban,19,5,8,1,31.29,4.02,1437.53,1105.85,1478.05,1510.05,1194.3204166666667,1589.58,152.7479730308553,1216.444761904762
2023-08-12 20:00:00,Tamil Nadu,Chennai,Urban,20,5,8,1,29.75,5.61,1328.94,1437.53,1214.52,1382.36,1199.0879166666666,1589.58,155.1722194427019,1216.1267857142857
2023-08-12 21:00:00,Delhi,New Delhi,Urban,21,5,8,1,29.44,5.64,1361.71,1328.94,1589.58,1272.91,1189.5933333333332,1559.32,136.03099885420977,1216.6553571428572
2023-08-12 22:00:00,Maharashtra,Pune,Urban,22,5,8,1,31.22,5.22,1492.46,1361.71,1559.32,1352.36,1186.8075000000001,1492.46,128.6123430160792,1217.4892857142859
2023-08-12 23:00:00,Uttar Pradesh,Noida,Urban,23,5,8,1,32.59,5.94,1033.64,1492.46,1077.4,1081.64,1184.9841666666666,1492.46,130.52679098365746,1217.2035714285714
2023-08-13 00:00:00,Uttar Pradesh,Lucknow,Semi-Urban,0,6,8,1,31.26,4.45,729.87,1033.64,1088.24,1101.08,1170.0520833333333,1492.46,159.38398438387193,1214.9939880952381
2023-08-13 01:00:00,Maharashtra,Mumbai,Urban,1,6,8,1,32.59,5.09,1034.28,729.87,1045.51,1041.79,1169.5841666666665,1492.46,159.7814984097239,1214.9492857142857
2023-08-13 02:00:00,Tamil Nadu,Chennai,Urban,2,6,8,1,30.75,5.75,1159.8,1034.28,1136.48,1007.21,1170.5558333333333,1492.46,159.6422782597694,1215.8575595238096
2023-08-13 03:00:00,Maharashtra,Pune,Urban,3,6,8,1,27.91,6.58,896.22,1159.8,1098.09,959.12,1162.1445833333332,1492.46,168.6881589870082,1215.4831547619049
2023-08-13 04:00:00,Maharashtra,Mumbai,Urban,4,6,8,1,31.53,6.19,1049.71,896.22,1054.62,1093.99,1161.94,1492.46,168.82715364743393,1215.2195833333333
2023-08-13 05:00:00,Delhi,New Delhi,Urban,5,6,8,1,30.43,7.16,989.18,1049.71,1027.05,1155.51,1160.3620833333334,1492.46,170.31312969833988,1214.229523809524
2023-08-13 06:00:00,Maharashtra,Pune,Urban,6,6,8,1,31.35,4.96,1204.74,989.18,1221.3,1182.62,1159.6720833333334,1492.46,170.088911889175,1214.3611904761904
2023-08-13 07:00:00,Tamil Nadu,Chennai,Urban,7,6,8,1,32.18,6.8,1261.95,1204.74,1279.93,1231.66,1158.9229166666667,1492.46,169.57501975793605,1214.541488095238
2023-08-13 08:00:00,Karnataka,Bengaluru,Urban,8,6,8,1,34.17,4.95,1378.79,1261.95,1116.63,1106.97,1169.84625,1492.46,175.08631299552852,1216.1594642857144
2023-08-13 09:00:00,Maharashtra,Pune,Urban,9,6,8,1,33.81,7.17,1381.89,1378.79,1230.52,1152.64,1176.1533333333334,1492.46,180.02373463486055,1217.5240476190477
2023-08-13 10:00:00,Uttar Pradesh,Lucknow,Semi-Urban,10,6,8,1,30.34,6.68,816.81,1381.89,1197.53,1016.58,1160.29,1492.46,194.26871985227598,1216.3349404761907
2023-08-13 11:00:00,Karnataka,Bengaluru,Urban,11,6,8,1,32.07,6.31,1053.39,816.81,1335.42,1304.6,1148.53875,1492.46,191.72791011159399,1214.8396428571427
2023-08-13 12:00:00,Tamil Nadu,Chennai,Urban,12,6,8,1,28.05,5.09,941.35,1053.39,1189.56,950.35,1138.1966666666667,1492.46,196.06432302261783,1214.7860714285714
2023-08-13 13:00:00,Maharashtra,Pune,Urban,13,6,8,1,33.17,7.09,1147.14,941.35,1225.66,966.14,1134.925,1492.46,195.1945839412523,1215.8634523809524
2023-08-13 14:00:00,Uttar Pradesh,Lucknow,Semi-Urban,14,6,8,1,33.26,7.17,805.05,1147.14,1156.89,1090.99,1120.2649999999999,1492.46,206.36590222223867,1214.1614285714286
2023-08-13 15:00:00,Delhi,New Delhi,Urban,15,6,8,1,30.24,4.28,1044.2,805.05,1139.6,1128.69,1116.29,1492.46,206.89539425810318,1213.658511904762
2023-08-13 16:00:00,Karnataka,Bengaluru,Urban,16,6,8,1,32.23,5.07,1059.98,1044.2,1075.45,1038.31,1115.6454166666665,1492.46,207.052202469917,1213.7875
2023-08-13 17:00:00,Uttar Pradesh,Lucknow,Semi-Urban,17,6,8,1,31.35,6.31,794.63,1059.98,1061.01,945.12,1104.54625,1492.46,217.00865616500656,1212.8917261904762
2023-08-13 18:00:00,Uttar Pradesh,Lucknow,Semi-Urban,18,6,8,1,32.06,5.87,1082.21,794.63,1105.85,989.09,1103.56125,1492.46,217.0561268290308,1213.446011904762
2023-08-13 19:00:00,Delhi,New Delhi,Urban,19,6,8,1,29.49,5.36,1335.09,1082.21,1437.53,1406.17,1099.2929166666665,1492.46,211.1295211883187,1213.0229166666668
2023-08-13 20:00:00,Delhi,New Delhi,Urban,20,6,8,1,33.0,4.42,1497.72,1335.09,1328.94,1402.55,1106.3254166666668,1497.72,221.65974031853028,1213.589404761905
2023-08-13 21:00:00,Karnataka,Bengaluru,Urban,21,6,8,1,28.73,7.61,1275.7,1497.72,1361.71,1476.71,1102.7416666666668,1497.72,218.0165686497145,1212.3929166666667
2023-08-13 22:00:00,Tamil Nadu,Chennai,Urban,22,6,8,1,28.94,6.34,1200.21,1275.7,1492.46,1397.77,1090.5645833333333,1497.72,202.94345976327241,1211.216964285714
2023-08-13 23:00:00,Karnataka,Bengaluru,Urban,23,6,8,1,28.0,7.03,933.19,1200.21,1033.64,1107.64,1086.3791666666666,1497.72,205.19185370126388,1210.1785714285713
2023-08-14 00:00:00,Karnataka,Bengaluru,Urban,0,0,8,0,31.31,7.18,1294.84,933.19,729.87,1148.12,1109.9195833333333,1497.72,194.65047056486083,1211.0519047619048
2023-08-14 01:00:00,Karnataka,Bengaluru,Urban,1,0,8,0,30.08,4.46,1190.92,1294.84,1034.28,1252.46,1116.4462500000002,1497.72,194.63007439560232,1210.6855952380952
2023-08-14 02:00:00,Maharashtra,Pune,Urban,2,0,8,0,29.95,5.82,1196.86,1190.92,1159.8,1322.91,1117.9904166666668,1497.72,195.13535007179885,1209.9352976190476
2023-08-14 03:00:00,Tamil Nadu,Chennai,Urban,3,0,8,0,31.81,4.85,1276.56,1196.86,896.22,1106.76,1133.8379166666666,1497.72,191.7566696754895,1210.9460119047621
2023-08-14 04:00:00,Karnataka,Bengaluru,Urban,4,0,8,0,33.43,7.92,1290.74,1276.56,1049.71,1264.82,1143.8808333333334,1497.72,193.46321766831613,1211.1002976190478
2023-08-14 05:00:00,Karnataka,Bengaluru,Urban,5,0,8,0,29.93,5.89,1216.13,1290.74,989.18,809.89,1153.3370833333333,1497.72,191.1050109569628,1213.5183928571428
2023-08-14 06:00:00,Tamil Nadu,Chennai,Urban,6,0,8,0,30.51,7.17,1310.92,1216.13,1204.74,1426.43,1157.76125,1497.72,193.56003873222463,1212.8308333333332
2023-08-14 07:00:00,Maharashtra,Mumbai,Urban,7,0,8,0,29.92,4.64,1386.52,1310.92,1261.95,1217.88,1162.9516666666666,1497.72,198.0925275167379,1213.8346428571429
2023-08-14 08:00:00,Karnataka,Bengaluru,Urban,8,0,8,0,31.73,7.65,1474.02,1386.52,1378.79,1252.05,1166.9195833333333,1497.72,203.4842579848463,1215.1558928571428
2023-08-14 09:00:00,Karnataka,Bengaluru,Urban,9,0,8,0,33.4,6.52,1497.94,1474.02,1381.89,1197.33,1171.7549999999999,1497.94,210.08647089275516,1216.9452380952382
2023-08-14 10:00:00,Maharashtra,Pune,Urban,10,0,8,0,32.66,7.24,1219.99,1497.94,816.81,764.83,1188.5541666666666,1497.94,196.12585300430237,1219.6545238095237
2023-08-14 11:00:00,Delhi,New Delhi,Urban,11,0,8,0,29.63,6.27,1123.13,1219.99,1053.39,1306.13,1191.46,1497.94,194.54644821492383,1218.565238095238
2023-08-14 12:00:00,Delhi,New Delhi,Urban,12,0,8,0,34.39,7.26,1311.37,1123.13,941.35,1214.39,1206.8775,1497.94,188.42943373534996,1219.1425
2023-08-14 13:00:00,Karnataka,Bengaluru,Urban,13,0,8,0,35.24,7.16,1464.17,1311.37,1147.14,1129.74,1220.0870833333333,1497.94,195.05551181938372,1221.1331547619047
2023-08-14 14:00:00,Karnataka,Bengaluru,Urban,14,0,8,0,31.05,6.33,1317.55,1464.17,805.05,936.49,1241.44125,1497.94,174.62658807749037,1223.401369047619
2023-08-14 15:00:00,Maharashtra,Mumbai,Urban,15,0,8,0,30.35,7.07,1174.04,1317.55,1044.2,1121.6,1246.85125,1497.94,170.20558214706207,1223.7135119047618
2023-08-14 16:00:00,Delhi,New Delhi,Urban,16,0,8,0,29.94,4.28,1233.65,1174.04,1059.98,1123.74,1254.0875,1497.94,165.54328395631768,1224.367738095238
2023-08-14 17:00:00,Uttar Pradesh,Lucknow,Semi-Urban,17,0,8,0,28.58,6.76,791.37,1233.65,794.63,1163.53,1253.9516666666666,1497.94,165.93754214388068,1222.1525
2023-08-14 18:00:00,Karnataka,Bengaluru,Urban,18,0,8,0,31.48,5.46,1583.84,791.37,1082.21,1453.47,1274.8529166666667,1583.84,174.72432695607148,1222.9285119047618
2023-08-14 19:00:00,Tamil Nadu,Chennai,Urban,19,0,8,0,28.2,7.01,1475.84,1583.84,1335.09,1528.15,1280.7175,1583.84,179.14039202353655,1222.6171428571429
2023-08-14 20:00:00,Tamil Nadu,Chennai,Urban,20,0,8,0,30.54,6.51,1501.94,1475.84,1497.72,1598.15,1280.8933333333332,1583.84,179.36457998618823,1222.0444642857142
2023-08-14 21:00:00,Uttar Pradesh,Noida,Urban,21,0,8,0,32.49,5.17,1531.66,1501.94,1275.7,1282.79,1291.5583333333334,1583.84,186.50972066208183,1223.5258333333334
2023-08-14 22:00:00,Karnataka,Bengaluru,Urban,22,0,8,0,30.92,7.42,1538.04,1531.66,1200.21,1407.86,1305.6345833333332,1583.84,191.98374706976574,1224.3007142857143
2023-08-14 23:00:00,Maharashtra,Pune,Urban,23,0,8,0,28.67,7.67,1175.34,1538.04,933.19,1226.95,1315.7241666666666,1583.84,177.36562315605227,1223.9935119047618
2023-08-15 00:00:00,Delhi,New Delhi,Urban,0,1,8,0,32.03,5.46,1219.1,1175.34,1294.84,1310.24,1312.5683333333334,1583.84,178.42402313557042,1223.4510119047618
2023-08-15 01:00:00,Uttar Pradesh,Lucknow,Semi-Urban,1,1,8,0,31.58,5.17,902.83,1219.1,1190.92,1208.09,1300.5645833333333,1583.84,195.8079206547113,1221.633988095238
2023-08-15 02:00:00,Maharashtra,Pune,Urban,2,1,8,0,34.37,7.74,1283.04,902.83,1196.86,952.63,1304.1554166666667,1583.84,194.60998606977554,1223.6007142857143
2023-08-15 03:00:00,Tamil Nadu,Chennai,Urban,3,1,8,0,28.74,4.61,1180.97,1283.04,1276.56,1215.14,1300.1725000000001,1583.84,196.17123026779726,1223.3973214285713
2023-08-15 04:00:00,Karnataka,Bengaluru,Urban,4,1,8,0,28.46,7.04,1113.67,1180.97,1290.74,1231.75,1292.7945833333333,1583.84,199.83692146954743,1222.6944642857143
2023-08-15 05:00:00,Uttar Pradesh,Noida,Urban,5,1,8,0,30.85,6.35,1272.86,1113.67,1216.13,1260.62,1295.1583333333333,1583.84,199.22525190622792,1222.7673214285714
2023-08-15 06:00:00,Tamil Nadu,Chennai,Urban,6,1,8,0,31.6,4.02,1408.88,1272.86,1310.92,1502.57,1299.24,1583.84,200.56122021012047,1222.2096428571429
2023-08-15 07:00:00,Uttar Pradesh,Noida,Urban,7,1,8,0,32.8,4.26,1417.74,1408.88,1386.52,1327.72,1300.5408333333332,1583.84,201.25198457388205,1222.7454761904762
2023-08-15 08:00:00,Karnataka,Bengaluru,Urban,8,1,8,0,29.65,5.76,1241.77,1417.74,1474.02,1424.21,1290.86375,1583.84,198.10688778957797,1221.659523809524
2023-08-15 09:00:00,Maharashtra,Pune,Urban,9,1,8,0,30.41,7.4,1379.04,1241.77,1497.94,987.62,1285.9095833333333,1583.84,194.1504598182643,1223.9894047619048
2023-08-15 10:00:00,Uttar Pradesh,Lucknow,Semi-Urban,10,1,8,0,31.01,4.24,885.8,1379.04,1219.99,1255.17,1271.985,1583.84,210.3888795622925,1221.790773809524
2023-08-15 11:00:00,Tamil Nadu,Chennai,Urban,11,1,8,0,30.49,6.82,1216.72,885.8,1123.13,1321.83,1275.8845833333332,1583.84,208.3675162445057,1221.165119047619
2023-08-15 12:00:00,Maharashtra,Pune,Urban,12,1,8,0,31.15,7.34,1190.91,1216.72,1311.37,1166.22,1270.8654166666668,1583.84,208.92565332483397,1221.3120833333335
2023-08-15 13:00:00,Karnataka,Bengaluru,Urban,13,1,8,0,32.64,7.16,1284.29,1190.91,1464.17,1204.86,1263.3704166666666,1583.84,204.8768150669844,1221.784880952381
2023-08-15 14:00:00,Tamil Nadu,Chennai,Urban,14,1,8,0,31.03,6.98,1303.27,1284.29,1317.55,1217.75,1262.7754166666666,1583.84,204.7333120019692,1222.2939285714285
2023-08-15 15:00:00,Uttar Pradesh,Lucknow,Semi-Urban,15,1,8,0,30.37,6.07,1032.24,1303.27,1174.04,1211.91,1256.8670833333333,1583.84,209.39836909125697,1221.2244642857142
2023-08-15 16:00:00,Delhi,New Delhi,Urban,16,1,8,0,26.9,4.14,1047.45,1032.24,1233.65,1241.66,1249.10875,1583.84,213.701178066626,1220.0684523809523
2023-08-15 17:00:00,Karnataka,Bengaluru,Urban,17,1,8,0,36.48,7.8,1512.98,1047.45,791.37,1020.03,1279.1758333333335,1583.84,196.57668223691718,1223.0026785714285
2023-08-15 18:00:00,Tamil Nadu,Chennai,Urban,18,1,8,0,31.5,6.51,1444.03,1512.98,1583.84,1159.08,1273.3504166666667,1538.04,189.08443091079943,1224.6988095238096
2023-08-15 19:00:00,Maharashtra,Mumbai,Urban,19,1,8,0,28.54,4.13,1445.11,1444.03,1475.84,1491.09,1272.07,1538.04,187.75298089452846,1224.425119047619
2023-08-15 20:00:00,Maharashtra,Mumbai,Urban,20,1,8,0,32.34,6.01,1491.44,1445.11,1501.94,1608.3,1271.6325,1538.04,187.2054867797238,1223.7295238095237
2023-08-15 21:00:00,Delhi,New Delhi,Urban,21,1,8,0,28.25,7.75,1414.9,1491.44,1531.66,1518.16,1266.7675,1538.04,181.58706222468015,1223.114880952381
2023-08-15 22:00:00,Karnataka,Bengaluru,Urban,22,1,8,0,32.46,5.54,1558.48,1414.9,1538.04,1528.55,1267.6191666666666,1558.48,182.95744482437775,1223.2930357142857
2023-08-15 23:00:00,Karnataka,Bengaluru,Urban,23,1,8,0,33.58,4.14,1321.99,1558.48,1175.34,1108.98,1273.7295833333335,1558.48,182.1888010799452,1224.5609523809526
2023-08-16 00:00:00,Delhi,New Delhi,Urban,0,2,8,0,32.32,5.44,1183.08,1321.99,1219.1,1187.96,1272.22875,1558.48,182.80571274282323,1224.5319047619046
2023-08-16 01:00:00,Uttar Pradesh,Lucknow,Semi-Urban,1,2,8,0,29.91,6.5,891.71,1183.08,902.83,1341.56,1271.7654166666666,1558.48,183.79410602223635,1221.8542261904763
2023-08-16 02:00:00,Maharashtra,Mumbai,Urban,2,2,8,0,30.17,6.47,1165.28,891.71,1283.04,1142.01,1266.85875,1558.48,185.0476445185034,1221.992738095238
2023-08-16 03:00:00,Maharashtra,Pune,Urban,3,2,8,0,29.26,4.48,1145.48,1165.28,1180.97,1323.71,1265.3799999999999,1558.48,185.90366249870752,1220.931845238095
2023-08-16 04:00:00,Tamil Nadu,Chennai,Urban,4,2,8,0,30.43,7.08,1242.11,1145.48,1113.67,821.94,1270.7316666666668,1558.48,183.1751538274466,1223.432857142857
2023-08-16 05:00:00,Uttar Pradesh,Lucknow,Semi-Urban,5,2,8,0,33.07,5.77,1029.19,1242.11,1272.86,1173.57,1260.57875,1558.48,189.68922367026812,1222.5734523809526
